297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4698;Soline;23287;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4699;Veli Rat;23287;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;6750;Verunić;23287;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4700;Zaglav;23281;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4701;Zverinac;23286;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4702;Žman;23282;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4703;Banjevci;23422;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4704;Bila Vlaka;23422;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4705;Budak;23422;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4706;Crljenik;23422;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4707;Morpolača;23422;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4708;Stankovci;23422;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4709;Velim;23422;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;7420;Modrič;23244;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4710;Seline;23244;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4711;Starigrad;23244;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4712;Tribanj;23245;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4713;Debeljak;23206;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4714;Gorica;23222;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4715;Sukošan;23206;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4716;Donje Raštane;23207;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4717;Gornje Raštane;23207;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4719;Sikovo;23207;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4720;Sveti Filip i Jakov      ;23207;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4718;Sveti Petar na Moru      ;23207;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4721;Turanj;23207;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;7403;Tustica;23207;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4722;Prkos;23223;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;6743;Škabrnja;23223;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4749;Tkon;23212;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;7412;Laz;23234;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;7408;Lozice;23234;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;7413;Lučica;23234;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;7410;Pedinka;23234;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;7411;Sapavac;23234;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;7414;Slatina;23234;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;7409;Torovi;23234;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4723;Vir;23234;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4622;Poljica;23235;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4623;Vrsi;23235;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4724;Babindub;23000;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4725;Brgulje;23292;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4726;Crno;23000;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4727;Ist;23293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4728;Kožino;23231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4729;Mali Iž;23284;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4730;Molat;23292;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4731;Olib;23296;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4732;Petrčane;23231;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4733;Premuda;23294;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4734;Rava;23283;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4735;Silba;23295;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4736;Veli Iž;23284;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4737;Zadar;23000;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4738;Zapuntel;23292;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4739;Smoković;23222;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4740;Zemunik Donji            ;23222;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;20;ZADARSKA;;True;4741;Zemunik Gornji;23222;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;689;Bedenica;10381;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;690;Beloslavec;10381;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;691;Bosna;10381;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;692;Omamno;10381;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;693;Otrčkovec;10381;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;694;Turkovčina;10381;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;668;Bukovje Bistransko;10298;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;669;Donja Bistra;10298;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;670;Gornja Bistra;10298;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;671;Novaki Bistranski;10298;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;672;Oborovo Bistransko;10298;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;673;Poljanica Bistranska;10298;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;201;Božjakovina;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;202;Brckovljani;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;204;Gornja Greda;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;205;Gornje Dvorišće;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;206;Gračec;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;207;Hrebinec;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;208;Kusanovec;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;209;Lupoglav;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;210;Prečec;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;211;Prikraj;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;212;Stančić;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;213;Štakorovec;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;214;Tedrovec;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;215;Brdovec;10291;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;216;Donji Laduč;10292;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;217;Drenje Brdovečko;10291;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;218;Gornji Laduč;10292;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;219;Harmica;10292;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;220;Javorje;10291;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;221;Ključ Brdovečki;10292;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;222;Prigorje Brdovečko;10291;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;223;Prudnice;10291;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;224;Savski Marof;10291;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;225;Šenkovec;10292;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;226;Vukovo Selo;10292;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;227;Zdenci Brdovečki;10291;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;228;Bađinec;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;229;Brezje;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;230;Donji Marinkovac;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;231;Donji Vukšinac           ;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;232;Dubrava;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;233;Dubravski Markovac;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;234;Gornji Marinkovac;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;235;Gornji Vukšinac          ;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;236;Graberec;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;237;Habjanovac;10343;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;238;Koritna;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;239;Kostanj;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;240;KUNĐEVAC;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;241;Ladina;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;242;Mostari;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;243;Nova Kapela;10343;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;244;Novaki;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;245;Paruževac;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;246;Pehardovac;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;247;Podlužan;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;248;Radulec;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;249;Stara Kapela;10343;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;250;Svinjarec;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;251;Zetkan;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;252;Zgališće;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;253;Zvekovac;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;254;Žukovec;10342;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;679;Bobovec Rozganski;10293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;680;Donji Čemehovec;10293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;681;Dubravica;10293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;688;Kraj Gornji              ;10293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;682;Lugarski Breg;10293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;683;Lukavec Sutlanski;10293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;684;Pologi;10293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;685;Prosinec;10293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;686;Rozga;10293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;687;Vučilčevo;10293;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;255;Andrilovec;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;203;Donje Dvorišće;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;256;Dugo Selo;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;257;Kopčevec;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;258;Kozinščak;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;259;Leprovica;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;260;Lukarišće;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;261;Mala Ostrna;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;262;Prozorje;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;263;Puhovo;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;264;Velika Ostrna;10370;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;265;Bolč;10344;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;266;Brezine;10344;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;267;Donji Markovac;10344;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;268;Farkaševac;10344;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;269;Ivančani;10344;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;270;Kabal;10344;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;271;Mački;10344;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;272;Majur;10344;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;273;Praščevac                ;10344;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;274;Zvonik;10344;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;275;Žabnica;10343;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;276;Buzadovac;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;277;Cugovec;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;278;Festinec;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;279;Fuka;10343;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;280;Grabrić;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;281;Gradec;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;282;Gradečki Pavlovec;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;283;Haganj;10343;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;284;Lubena;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;285;Mali Brezovec;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;286;Podjales;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;287;Pokasin;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;288;Potočec;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;289;Remetinec;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;290;Repinec;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;291;Salajci;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;292;Stari Glog;10343;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;293;Tučenik;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;294;Veliki Brezovec;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;295;Zabrđe;10345;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;296;Caginec;10313;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;297;Deanovec;10313;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;7330;Deanovečko Brdo;10313;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;298;Derežani;10313;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;299;Donji Šarampov;10310;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;300;Graberje Ivanićko;10313;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;7331;Grabersko Brdo;10313;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;301;Greda Breška;10310;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;302;Ivanić-Grad              ;10310;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;303;Jalševec Breški;10310;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;304;Lepšić;10310;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;305;Lijevi Dubrovčak;10316;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;306;Opatinec;10310;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;307;Posavski Bregi;10311;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;308;Prečno;10372;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;309;Prerovec;10316;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;310;Prkos Ivanićki;10313;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;311;Šemovec Breški;10310;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;312;Šumećani;10313;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;313;Tarno;10310;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;314;TOPOLJE;10316;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;315;Trebovec;10310;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;316;Zaklepica;10311;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;21;ZAGREBAČKA;;True;317;Zelina Breška;10310;;True
